artigoEmPeriodico	Denise Maria Zezell	2023	1559-128X	http://dx.doi.org/10.1364/AO.477409	Rapid Identification of Breast Cancer Subtypes using micro-FTIR and Machine Learning Methods	APPLIED OPTICS	FAROOQ, SAJID ; DEL-VALLE, MATHEUS ; DOS SANTOS, MOISES ; NASCIMENTO DOS SANTOS, SOFIA ; SOARES BERNARDES, EMERSON ; ZEZELL, DENISE	A3	
artigoEmPeriodico	Denise Maria Zezell	2023	1386-1425	http://dx.doi.org/10.1016/j.saa.2022.122259	Monitoring glucose levels in urine using FTIR spectroscopy combined with univariate and multivariate statistical methods	SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY	CAIXETA, DOUGLAS CARVALHO ; LIMA, CASSIO ; XU, YUN ; GUEVARA-VEGA, MARCO ; ESPINDOLA, FOUED SALMEN ; GOODACRE, ROYSTON ; Zezell, Denise Maria ; SABINO-SILVA, ROBINSON	A1	
artigoEmPeriodico	Denise Maria Zezell	2023	1559-128X	http://dx.doi.org/10.1364/ao.489414	Latin America Optics and Photonics 2022: introduction to the feature issue	APPLIED OPTICS	GOMES, ANDERSON S. L. ; DE SOUZA, EUNEZIO THOROH ; Zezell, Denise M.	A3	
artigoEmPeriodico	Denise Maria Zezell	2023	2304-6732	http://dx.doi.org/10.3390/photonics10090985	Caries Preventive Action of Nd:YAG and Fluoride in Three Different pH Conditions: FTIR Spectroscopy and SEM Evaluation	Photonics	CARAMEL-JUVINO, AMANDA ; ZANINI, NATHALIA A. ; AVELINO, SABRINA GARDIANO ; FONTES-OLIVEIRA, YASMIN REIS ; GERMANO, GLEICE CONCEIÇÃO MENDONÇA ; EDUARDO, Carlos de Paula ; Zezell, Denise Maria	A3	
artigoEmPeriodico	Denise Maria Zezell	2023	1557-1963	http://dx.doi.org/10.1007/s11468-023-02109-z	Advances in Metallic-Based Localized Surface Plasmon Sensors for Enhanced Tropical Disease Detection: A Comprehensive Review	Plasmonics	FAROOQ, S. ; ZEZELL, D. M.	A3	
artigoEmPeriodico	Denise Maria Zezell	2023	2227-9040	http://dx.doi.org/10.3390/ chemosensors11110565	Diabetes Monitoring through Urine Analysis using ATR-FTIR Spectroscopy and Machine Learning	CHEMOSENSORS	FAROOQ, S. ; Zezell, D. M.	A4	
artigoEmPeriodico	Denise Maria Zezell	2022	1386-1425	http://dx.doi.org/10.1016/j.saa.2022.120900	Assessment of bone dose response using ATR-FTIR spectroscopy: A potential method for biodosimetry	SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY	CASTRO, P. A. A. ; DIAS, D. A. ; DEL-VALLE, M. ; VELOSO, M. N. ; SOMESSARI, E. S. R. ; ZEZELL, D. M.	A1	
artigoEmPeriodico	Denise Maria Zezell	2022	2079-4991	http://dx.doi.org/10.3390/nano12030506	Exploiting Nanomaterials for Optical Coherence Tomography and Photoacoustic Imaging in Nanodentistry	Nanomaterials	DAS, A. ; RAPOSO, G. C. C. ; LOPES, D. S. ; SILVA, E. J. ; CARNEIRO, V. S. M. ; MOTA, C. C. B. O. ; AMARAL, M. M. ; ZEZELL, D. M. ; SILVA, R. B. ; GOMES, A. S. L.	A3	
artigoEmPeriodico	Denise Maria Zezell	2022	2178-6011	http://dx.doi.org/10.4322/bds.2022.e3154	The Erbium laser in the debonding of ceramics: a literature review	BRAZILIAN DENTAL SCIENCE	ZANINI, N. A. ; CARAMEL-JUVINO, A. ; ANA, P. A. ; ZEZELL, D. M.	B1	
artigoEmPeriodico	Denise Maria Zezell	2022	1572-1000	http://dx.doi.org/10.1016/j.pdpdt.2022.102796	Triple-negative breast cancer treatment in xenograft models by bifunctional nanoprobes combined to photodynamic therapy	Photodiagnosis and Photodynamic Therapy	DOS SANTOS JESUS, VIVIANE PAULA ; VIEIRA, PAULA FONSECA ANTUNES ; CINTRA, RICARDO CESAR ; SANT'ANNA, LUCIANA BARROS ; Zezell, Denise Maria ; CASTILHO, MAIARA LIMA ; RANIERO, LEANDRO	A2	
artigoEmPeriodico	Denise Maria Zezell	2022	2073-4360	http://dx.doi.org/10.3390/polym14081592	Optimizing and Quantifying Gold Nanospheres Based on LSPR Label-Free Biosensor for Dengue Diagnosis	Polymers	FAROOQ, SAJID ; WALI, FAIZ ; Zezell, Denise Maria ; DE ARAUJO, RENATO E. ; RATIVA, DIEGO	A2	
artigoEmPeriodico	Denise Maria Zezell	2022	2057-4347	http://dx.doi.org/10.1002/cre2.670	Thermal damage and excision time of micro and super pulsed diode lasers: A comparative ex vivo analysis	CLINICAL AND EXPERIMENTAL DENTAL RESEARCH	PRADO, M. C. O. ; NWIZU, N. ; PATEL, S. ; ZEZELL, D. M. ; STRECKFUS, C. ; BARROS, J. A.	B2	
artigoEmPeriodico	Denise Maria Zezell	2022	1422-0067	http://dx.doi.org/10.3390/ijms232415611	Does Photobiomodulation Affects CK10 and CK14 in Oral Mucositis Radioinduced Repair?	INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES	SARDO, A. V. N. ; Andrade, M. F. ; FIGUEIREDO, A. ; ROSIN, F. C. P. ; CORREA, L. ; ZEZELL, D. M.	A2	
artigoEmPeriodico	Denise Maria Zezell	2022	1559-2863	http://dx.doi.org/10.2341/21-043-l	Assessment of the Ability of Desensitizing and Conventional Mouth Rinses to Promote Dentin Tubule Occlusion	OPERATIVE DENTISTRY (ONLINE)	GRANDIZOLI, DRP ; RENZO, ALM ; SAKAE, LO ; LOPES, RM ; Zezell, DM ; ARANHA, ACC ; SCARAMUCCI, T	A1	
artigoEmPeriodico	Denise Maria Zezell	2021	1059-910X	http://dx.doi.org/10.1002/jemt.23605	Morphological, optical, and elemental analysis of dental enamel after debonding laminate veneer with Er,Cr:YSGG laser: A pilot study	MICROSCOPY RESEARCH AND TECHNIQUE	ZANINI, N. A. ; RABELO, T. F. ; ZAMATARO, C. B. ; Caramel-Juvino, A. ; ANA, P. A. ; ZEZELL, D. M.	A2	
artigoEmPeriodico	Denise Maria Zezell	2021	0272-8842	http://dx.doi.org/10.1016/j.ceramint.2020.10.006	Femtosecond Ti: Sa ultra short-pulse laser irradiation effects on the properties and morphology of the zirconia surface after ageing	CERAMICS INTERNATIONAL	KIYAN, V. H. ; RODRIGUES, F. P. ; SAMAD, R. E. ; ZEZELL, D. M. ; BOTTINO, M. A. ; LIMA, N. B.	A1	
artigoEmPeriodico	Denise Maria Zezell	2021	1678-7757	http://dx.doi.org/10.1590/1678-7757-2020-0736	Association of Nd:YAG laser and calcium-phosphate desensitizing pastes on dentin permeability and tubule occlusion	Journal of Applied Oral Science	SILVA, V. M. ; MACHADO, A. C. ; LOPES, R. M. ; REBELO, F. ; GAROFALO, S. A. ; ZEZELL, D. M. ; Aranha, A. C. C. ; Scaramucci, T.	A2	
artigoEmPeriodico	Denise Maria Zezell	2021	1932-6203	http://dx.doi.org/10.1371/journal.pone.0254217	Assessment of the preventive effects of Nd:YAG laser associated with fluoride on enamel caries using optical coherence tomography and FTIR spectroscopy	PLoS One	MORAES, M. C. D. ; Castro, P. A. A. ; Pereira, D. L. ; ANA, P. A. ; FREITAS, A. Z. ; ZEZELL, D. M.	A1	
artigoEmPeriodico	Denise Maria Zezell	2021	0927-7765	http://dx.doi.org/10.1016/j.colsurfb.2021.111934	Bioactive glass/poloxamer 407 hydrogel composite as a drug delivery system: The interplay between glass dissolution and drug release kinetics	COLLOIDS AND SURFACES B-BIOINTERFACES	BORGES, ROGER ; KAI, KAREN C. ; LIMA, CASSIO A. ; Zezell, Denise M. ; DE ARAUJO, DANIELE R. ; MARCHI, JULIANA	A2	
artigoEmPeriodico	Denise Maria Zezell	2021	2178-6011	http://dx.doi.org/10.4322/bds.2021.e2962	Photobiomodulation therapy to treat neuropathic oral pain after contagion by COVID-19	BRAZILIAN DENTAL SCIENCE	GOMES, F. C. G. ; NAURATH, C. ; AZEVEDO, L. H. ; ZEZELL, D. M.	B1	
artigoEmPeriodico	Denise Maria Zezell	2021	2367-2587	http://dx.doi.org/10.1007/s41547-021-00133-y	A modified Er,Cr:YSGG laser protocol associated with fluoride gel for controlling dentin erosion	Lasers in Dental Science	MACHADO, ALANA CRISTINA ; CONFORTINI, GÉSSICA TREVIZAN ; VIANA, ÍTALLO EMÍDIO LIRA ; DE SOUZA PEREIRA, LAÍS GATTI ; DE LIMA PEREIRA, DAÍSA ; Zezell, Denise Maria ; ARANHA, ANA CECÍLIA CORRÊA ; SCARAMUCCI, TAÍS	B3	
artigoEmPeriodico	Denise Maria Zezell	2021	0924-2031	http://dx.doi.org/10.1016/j.vibspec.2021.103309	The impact of scan number and its preprocessing in micro-FTIR imaging when applying machine learning for breast cancer subtypes classification	VIBRATIONAL SPECTROSCOPY	DEL-VALLE, MATHEUS ; DOS SANTOS, MOISÉS OLIVEIRA ; DOS SANTOS, SOFIA NASCIMENTO ; DE CASTRO, PEDRO ARTHUR AUGUSTO ; BERNARDES, EMERSON SOARES ; Zezell, Denise Maria	A4	
artigoEmPeriodico	Denise Maria Zezell	2021	1806-4760	http://dx.doi.org/10.1590/0103-6440202104045	Surface profile of different heat-treated nickel-titanium files before and after root canal preparation	BRAZILIAN DENTAL JOURNAL	SCARDINI, IANDARA DE LIMA ; Zezell, Denise Maria ; MARQUES, JULIANA LISBOA COUTO ; FREIRE, LAILA GONZALES ; SANTOS, MARCELO DOS	A2	
trabalhoCompletoEmCongresso	Denise Maria Zezell	2024	http://dx.doi.org/10.1109/SBFotonIOPC62248.2024.10813507	Migration and Alignment of Fibroblasts: Comparison between the Effects of the Polarization of Laser And A Non-Laser Device	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	LOPES, FABIO ; RODRIGUES, MARIA FERNANDA ; PASI, FRANCESCA ; VIGORITO, MARTINA ; NANO, ROSANNA ; Zezell, Denise Maria ; SILVA, DANIELA FÁTIMA TEIXEIRA	Qualis nao identificado	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2024	http://dx.doi.org/10.1109/SBFotonIOPC62248.2024.10813523	Rapid Identification of Breast Cancer in Different Stages Using Micro-FTIR and Supervised Machine Learning Methods	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	GERMANO, GLEICE ; DEL VALLE, MATHEUS ; PEREIRA, DANIELLA LÚRNARA ; DE FATIMA, DANIELA ; Pereira, Thiago Martini ; Zezell, Denise Maria	Qualis nao identificado	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2024	http://dx.doi.org/10.1109/sbfotoniopc62248.2024.10813532	The Role of the Student Chapter in Scientific Outreach: An Experience Report in the Field of Optics and Photonics in Brazil	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	PRADO, FELIPE MAIA ; PERES, DANIELLA LÚMARA ; STASI, RAFFAELE ; DOS ANJOS, VINICIUS PEREIRA ; CAVALERO, JÚLIA GUERRA ; Zezell, Denise Maria	Qualis nao identificado	2024 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2023	http://dx.doi.org/10.1109/CBMS58004.2023.00288	Advancing Thyroid Pathologies Detection with Recurrent Neural Networks and Micro-FTIR Hyperspectral Imaging	2023 IEEE 36th International Symposium on ComputerBased Medical Systems (CBMS)	DE FREITAS OLIVEIRA BAFFA, MATHEUS ; BACHMANN, Luciano ; Zezell, Denise Maria ; PEREIRA, Thiago Martini ; DESERNO, THOMAS MARTIN ; FELIPE, JOAQUIM CEZAR	B1	CBMS
trabalhoCompletoEmCongresso	Denise Maria Zezell	2022	http://dx.doi.org/10.1117/12.2610565	Biochemical characterization of saliva of smoking and non-smoking patients by using Fourier-transform infrared spectroscopy	Biomedical Vibrational Spectroscopy 2022: Advances in Research and Industry	FERREIRA, MARIA CLARA DE MOURA SANTOS COELHO ; LEAL, LEONARDO B. ; SAITO NOGUEIRA, MARCELO ; DE CASTRO, PEDRO A. A. ; PERALTA, FELIPE ; Zezell, Denise M. ; CHAGAS E SILVA CARVALHO, LUÍS FELIPE	Qualis nao identificado	Biomedical Vibrational Spectroscopy 2022: Advances in Research and Industry
trabalhoCompletoEmCongresso	Denise Maria Zezell	2022		Histopathological Analysis of Fine-Needle Aspiration Biopsies of Thyroid Nodules Using Explainable Convolutional Neural Networks	IX Congresso Latino Americano de Engenharia Biomédica	BAFFA, M. F. O. ; BACHMANN, L. ; PEREIRA, T. M. ; ZEZELL, D. M. ; SOARES, E. G. ; PADUA, J. B. ; FELIPE, J. C.	Qualis nao identificado	IX Congresso Latino Americano de Engenharia Biomédica
trabalhoCompletoEmCongresso	Denise Maria Zezell	2021	http://dx.doi.org/10.1109/sbfotoniopc50774.2021.9461969	Machine Learning methods for micro-FTIR imaging classification of human skin tumors	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	DEL VALLE, MATHEUS ; STANCARI, KLEBER ; DE CASTRO, PEDRO ARTHUR AUGUSTO ; DOS SANTOS, MOISES OLIVEIRA ; Zezell, Denise Maria	Qualis nao identificado	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2021	http://dx.doi.org/10.1109/SBFotonIOPC50774.2021.9461946	Evaluation of machine learning models for the classification of breast cancer hormone receptors using micro-FTIR images	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	DEL VALLE, MATHEUS ; DOS SANTOS, MOISES OLIVEIRA ; DOS SANTOS, SOFIA NASCIMENTO ; BERNARDES, EMERSON SOARES ; Zezell, Denise Maria	Qualis nao identificado	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2021	http://dx.doi.org/10.1109/SBFotonIOPC50774.2021.9461860	Evaluation of the anti-caries effect beyond the critical enamel pH of preventive treatment of fluoride associated with Nd: YAG laser irradiation	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	JUVINO, AMANDA CARAMEL ; ROMANO, MARIANA ; ALVES, NATHALIA ZANINI ; FREITAS, THAIS RABELO ; ZAMATARO, CLAUDIA BIANCHI ; Zezell, Denise Maria	Qualis nao identificado	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2021	http://dx.doi.org/10.1109/sbfotoniopc50774.2021.9461956	Healing status of burn wound healing: ATR-FTIR study	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	CASTRO, PEDRO ; ZORN, TELMA ; ZEZELL, DENISE	Qualis nao identificado	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
trabalhoCompletoEmCongresso	Denise Maria Zezell	2021	http://dx.doi.org/10.1109/sbfotoniopc50774.2021.9461943	Compositional changes promoted by Er,Cr:YSGG laser when used to inhibit dentin erosion	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)	RODRIGUES, FABRIZIO MANOEL ; NOGUEIRA DA SILVA, LARISSA SARTORI ; Zezell, Denise Maria ; ANA, PATRICIA APARECIDA	Qualis nao identificado	2021 SBFoton International Optics and Photonics Conference (SBFoton IOPC)
resumoExpandidoEmCongresso	Denise Maria Zezell	2023	Monitoring Changes in Urine from Diabetic Rats Using ATR-FTIR and Machine Learning	2023 International Conference on Optical MEMS and Nanophotonics (OMN) and SBFoton International Optics and Photonics Conference (SBFoton IOPC), 2023, Campinas. 2023 International Conference on Optical MEMS and Nanophotonics (OMN) and SBFoton International Optics and Photonics Conference (SBFoton IOPC)	FAROOQ, SAJID ; PERES, DANIELLA LÚMARA ; CAIXETA, DOUGLAS CARVALHO ; LIMA, CASSIO ; DA SILVA, ROBINSON SABINO ; Zezell, Denise Maria	Qualis nao identificado	2023 INTERNATIONAL CONFERENCE ON OPTICAL MEMS AND NANOPHOTONICS AND SBFOTON INTERNATIONAL OPTICS AND PHOTONICS CONFERENCE , 2023, CAMPINAS. 2023 INTERNATIONAL CONFERENCE ON OPTICAL MEMS AND NANOPHOTONICS AND SBFOTON INTERNATIONAL OPTICS AND PHOTONICS CONFERENCE
artigoEmPeriodico	Elaine Bortoleti de Araújo	2024	2319-0612	http://dx.doi.org/10.15392/2319-0612.2024.2481	Incidência de Eventos Adversos Relacionados a Terapias com o iodeto de sódio (131</sup>I): Contribuição para Farmacovigilância no Brasil	BRAZILIAN JOURNAL OF RADIATION SCIENCES	CARDENA FERNANDES, JAQUELINE ; BORTOLETI DE ARAÚJO, ELAINE ; IOZZI JOAQUIM, ADRIANA	B1	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2024	2161-6728	http://dx.doi.org/10.4236/ami.2024.132002	Development of a Ready-to-Use PSMA-11 Kit Formulation and Biological Evaluation of Binding Affinity	Pharmacology & Pharmacy	FREIRE, MARIA RENATA VALENTE BRANDÃO ; BEXIGA, NATÁLIA MARCHESAN ; STEPHANO, MARCO ANTONIO ; OLIVEIRA, JOÃO EZEQUIEL ; SOARES, CARLOS ROBERTO JORGE ; MIRANDA, ANA CLÁUDIA CAMARGO ; BARBOSA, ANNA CAROLINA DE ALCÂNTARA ; DE BARBOZA, MARYCEL FIGOLS ; GARCIA, LAURA FERNANDA ; TEIXEIRA, LUIZ FELIPE S. ; BELLINI, MARIA HELENA MARUMO ; DA SILVA, NATANAEL GOMES ; BALIEIRO, LUIZA MASCARENHAS ; MENDES, JOEL ; DE ARAÚJO, ELAINE BORTOLETI	Qualis nao identificado	PHARMACOLOGY & PHARMACY
artigoEmPeriodico	Elaine Bortoleti de Araújo	2024	2531-1387	http://dx.doi.org/10.1016/j.htct.2024.04.056	AVALIAÇÃO DA BIODISTRIBUIÇÃO DO RADIOFÁRMACO 177LU-PSMA I	Hemalotogy trasnfusion and cell therapy	BALIEIRO, L. M. ; FREIRE, M. R. V. B. ; SANTOS, J. M. ; ARAÚJO, ELAINE B.	B3	HEMATOLOGY, TRANSFUSION AND CELL THERAPY
artigoEmPeriodico	Elaine Bortoleti de Araújo	2022	0969-8043	http://dx.doi.org/10.1016/j.apradiso.2021.110064	In vitro and in vivo response of PSMA-617 radiolabeled with CA and NCA lutetium-177	APPLIED RADIATION AND ISOTOPES	WIECZOREK VILLAS BOAS, CRISTIAN ANTONIO ; DE JESUS SILVA, JEFFERSON ; PEREIRA DIAS, LUÍS ALBERTO ; BRANDÃO FREIRE, MARIA RENATA ; BALIEIRO, LUIZA MASCARENHAS ; FERREIRA DOS SANTOS, CAROLINA SILVA ; VIVALDINI, BIANCA FRANCHESQUETI ; BENEDETTO, RAQUEL ; Vieira, Daniel Perez ; DE QUEIROZ SOUZA PASSOS, PRISCILA ; MARUMO, MARIA HELENA ; TEIXEIRA, LUIS FELIPE S. ; BORTOLETI DE ARAÚJO, ELAINE	A2	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	0968-0896	http://dx.doi.org/10.1016/j.bmc.2021.115996	Anti-HER2 monoclonal antibody based-radioimmunoconjugates: Assessment of the chelating agent influence	BIOORGANIC & MEDICINAL CHEMISTRY	CAMARGO, A. C. ; DURANTE, A. C. R. ; FUSCALDI, L.L. ; BARBEZAN, A.B. ; LIMA, C.R. ; PERINI, E. A. ; ARAÚJO, ELAINE B.	A2	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	2319-0612	http://dx.doi.org/10.15392/bjrs.v9i3.1709	Study of the automated synthesis of the radiopharmaceutical fluoroestradiol-18F	BRAZILIAN JOURNAL OF RADIATION SCIENCES	BALIEIRO, L. M. ; OLIVEIRA, H. B. ; MARUMO, M. H. B. ; Matsuda, M. ; ARAÚJO, ELAINE B.	B1	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	2319-0612	http://dx.doi.org/10.15392/bjrs.v9i1.1619	Stability in the production and transport of 177Lu labelled PSMA	BRAZILIAN JOURNAL OF RADIATION SCIENCES	VILLAS BOAS, C. A. W. ; DIAS, L.A.P. ; Matsuda, M. ; ARAÚJO, ELAINE B.	B1	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	1864-6433	http://dx.doi.org/10.1007/s12149-020-01557-5	Knee radiosynovectomy with 153Sm-hydroxyapatite compared to 90Y-hydroxyapatite: initial results of a prospective trial	Annals of Nuclear Medicine	SANTOS, A. ; ARAÚJO, ELAINE B.	A3	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	1999-4923	http://dx.doi.org/10.3390/pharmaceutics13070971	Radioimmunotheranostic Pair Based on the Anti-HER2 Monoclonal Antibody: Influence of Chelating Agents and Radionuclides on Biological Properties	PHARMACEUTICS	MIRANDA, ANA CLÁUDIA CAMARGO ; DOS SANTOS, SOFIA NASCIMENTO ; FUSCALDI, LEONARDO LIMA ; BALIEIRO, LUIZA MASCARENHAS ; BELLINI, MARIA HELENA ; GUIMARÃES, MARIA INÊS CALIL CURY ; DE ARAÚJO, ELAINE BORTOLETI	A1	
artigoEmPeriodico	Elaine Bortoleti de Araújo	2021	2319-0612	http://dx.doi.org/10.15392/bjrs.v9i1A.1541	The influence of generator eluate in radiolabeling PSMA-11 kit with 68Ga	BRAZILIAN JOURNAL OF RADIATION SCIENCES	VIVALDINI, B. F. ; ARAÚJO, ELAINE B.	B1	
artigoEmPeriodico	Emerson Soares Bernardes	2024	1386-1425	http://dx.doi.org/10.1016/j.saa.2024.123941	Recognition of breast cancer subtypes using FTIR hyperspectral data	SPECTROCHIMICA ACTA PART A-MOLECULAR AND BIOMOLECULAR SPECTROSCOPY	FAROOQ, SAJID ; DEL-VALLE, MATHEUS ; DOS SANTOS, SOFIA NASCIMENTO ; Bernardes, emerson soares ; ZEZELL, DENISE MARIA	A1	
artigoEmPeriodico	Emerson Soares Bernardes	2024	2206-7418	http://dx.doi.org/10.7150/ntno.91507	Radioactive gold nanoparticles coated with BSA: A promising approach for prostate cancer treatment	Nanotheranostics	BARBEZAN, ANGÉLICA BUENO ; ROSERO, WILMMER ALEXANDER ARCOS ; PEREZ, DANIEL VIEIRA ; RIGO, MARIA EDUARDA ZAGANIN ; DA SILVA, GIOVANA DIAS ; RODRIGUES, ALEX ALVES ; DE ALMEIDA, LUÍS FERNANDO ; DA SILVA, FÁBIO FERNANDO ALVES ; RIVERA, ANDY GONZÁLEZ ; DA SILVA, NATANAEL GOMES ; Bernardes, Emerson S. ; ZEITUNI, CARLOS ALBERTO ; ROSTELATO, MARIA ELISA C. M.	Qualis nao identificado	NANOTHERANOSTICS
artigoEmPeriodico	Emerson Soares Bernardes	2023	1868-6958	http://dx.doi.org/10.1186/s12645-023-00161-2	Development of glycan-targeted nanoparticles as a novel therapeutic opportunity for gastric cancer treatment	CANCER NANOTECHNOLOGY	DOS SANTOS, SOFIA NASCIMENTO ; JUNIOR, DINO SEIGO GUSHIKEN ; PEREIRA, JHONATAS PEDROSA MARIM ; IADOCICCO, NATÁLIA MIRANDA ; SILVA, ANDRÉ HENRIQUE ; DO NASCIMENTO, TATIELLE ; DIAS, LUÍS ALBERTO PEREIRA ; DE OLIVEIRA SILVA, FLÁVIA RODRIGUES ; RICCI-JUNIOR, EDUARDO ; SANTOS-OLIVEIRA, RALPH ; Bernardes, emerson soares	A1	
artigoEmPeriodico	Emerson Soares Bernardes	2023	1559-128X	http://dx.doi.org/10.1364/ao.477409	Rapid identification of breast cancer subtypes using micro-FTIR and machine learning methods	APPLIED OPTICS	FAROOQ, SAJID ; DEL-VALLE, MATHEUS ; DOS SANTOS, MOISES OLIVEIRA ; DOS SANTOS, SOFIA NASCIMENTO ; Bernardes, emerson soares ; ZEZELL, DENISE MARIA	A3	
artigoEmPeriodico	Emerson Soares Bernardes	2023	1040-8398	http://dx.doi.org/10.1080/10408398.2023.2245038	Plant-derived polyphenolic compounds: nanodelivery through polysaccharide-based systems to improve the biological properties	CRITICAL REVIEWS IN FOOD SCIENCE AND NUTRITION	ROSALES, THIÉCLA KATIANE OSVALDT ; DA SILVA, FÁBIO FERNANDO ALVES ; Bernardes, emerson soares ; PAULO FABI, JOÃO	A1	
artigoEmPeriodico	Emerson Soares Bernardes	2023	0969-8051	http://dx.doi.org/10.1016/j.nucmedbio.2023.108383	Comparison of three 18F-labeled 2-nitroimidazoles for imaging hypoxia in breast cancer xenografts: [18F]FBNA, [18F]FAZA and [18F]FMISO	NUCLEAR MEDICINE AND BIOLOGY	DOS SANTOS, SOFIA NASCIMENTO ; WUEST, MELINDA ; JANS, HANS-SONKE ; WOODFIELD, JENILEE ; NARIO, ARIAN PÉREZ ; KRYS, DANIEL ; DUFOUR, JENNIFER ; GLUBRECHT, DARRYL ; BERGMAN, CODY ; Bernardes, emerson soares ; WUEST, FRANK	A2	
artigoEmPeriodico	Emerson Soares Bernardes	2022	2365-421X	http://dx.doi.org/10.1186/s41181-022-00165-0	Synthesis of a 2-nitroimidazole derivative N-(4-[18F]fluorobenzyl)-2-(2-nitro-1H-imidazol-1-yl)-acetamide ([18 F]FBNA) as PET radiotracer for imaging tumor hypoxia	Ejnmmi Radiopharmacy And Chemistry	NARIO, ARIAN PÉREZ ; WOODFIELD, JENILEE ; DOS SANTOS, SOFIA NASCIMENTO ; BERGMAN, CODY ; WUEST, MELINDA ; ARAÚJO, YASNIEL BABÍ ; LAPOLLI, ANDRÉ LUIS ; WEST, FREDERICK G. ; WUEST, FRANK ; Bernardes, Emerson Soares	Qualis nao identificado	EJNMMI RADIOPHARMACY AND CHEMISTRY
artigoEmPeriodico	Emerson Soares Bernardes	2022	1678-2690	http://dx.doi.org/10.1590/0001-3765202220210002	Lycopene induces bone marrow lymphopoiesis and differentiation of peritoneal IgA-producing cells	ANAIS DA ACADEMIA BRASILEIRA DE CIÊNCIAS	ELIAS, MONIQUE B. ; TEODORO, ANDERSON J. ; LEMOS, FELIPE S. ; Bernardes, Emerson S. ; SANTOS, SOFIA N. ; PACHECO, SIDNEY ; OLIVEIRA, FELIPE LEITE DE	A2	
artigoEmPeriodico	Emerson Soares Bernardes	2022	2365-421X	http://dx.doi.org/10.1186/s41181-022-00179-8	A closer look at the synthesis of 2-[18F]fluoroethyl tosylate to minimize the formation of volatile side-products	Ejnmmi Radiopharmacy And Chemistry	PIJEIRA, MARTHA SAHYLÍ ORTEGA ; DOS SANTOS, SOFIA NASCIMENTO ; ARAUJO, YASNIEL BABI ; LAPOLLI, ANDRÉ LUIS ; WANDERMUREN, MARCIO NARDELLI ; RIERA, ZALUA RODRÍGUEZ ; CARVALHO, IVONE ; ELSINGA, PHILIP H. ; Bernardes, Emerson Soares	Qualis nao identificado	EJNMMI RADIOPHARMACY AND CHEMISTRY
artigoEmPeriodico	Emerson Soares Bernardes	2022	0040-8166	http://dx.doi.org/10.1016/j.tice.2022.101952	Effects of Notch signaling pathway inhibition by dibenzazepine in acute experimental toxoplasmosis	TISSUE & CELL	BRICEÑO, MARISOL PALLETE ; CARIACO, YUSMARIS ; ALMEIDA, MARCOS PAULO OLIVEIRA ; MIRANDA, NATÁLIA CARNEVALLI ; ARAUJO, ESTER CRISTINA BORGES ; SANTOS, SOFIA NASCIMENTO ; Bernardes, Emerson Soares ; SILVA, NEIDE MARIA	A4	
